Date,Open,High,Low,Close
23-10-18,10152.6,10222.1,10102.35,10146.8
22-10-18,10405.85,10408.55,10224,10245.25
19-10-18,10339.7,10380.1,10249.6,10303.55
17-10-18,10688.7,10710.15,10436.45,10453.05
16-10-18,10550.15,10604.9,10525.3,10584.75
15-10-18,10524.2,10526.3,10410.15,10512.5
12-10-18,10331.55,10492.45,10322.15,10472.5
11-10-18,10169.8,10335.95,10138.6,10234.65
10-10-18,10331.85,10482.35,10318.25,10460.1
09-10-18,10390.3,10397.6,10279.35,10301.05
08-10-18,10310.15,10398.35,10198.4,10348.05
05-10-18,10514.1,10540.65,10261.9,10316.45
04-10-18,10754.7,10754.7,10547.25,10599.25
03-10-18,10982.7,10989.05,10843.75,10858.25
01-10-18,10930.9,11035.65,10821.55,11008.3
28-09-18,11008.1,11034.1,10850.3,10930.45
27-09-18,11079.8,11089.45,10953.35,10977.55
26-09-18,11145.55,11145.55,10993.05,11053.8
25-09-18,10969.95,11080.6,10882.85,11067.45
24-09-18,11164.4,11170.15,10943.6,10967.4
21-09-18,11271.3,11346.8,10866.45,11143.1
19-09-18,11326.65,11332.05,11210.9,11234.35
18-09-18,11381.55,11411.45,11268.95,11278.9
17-09-18,11464.95,11464.95,11366.9,11377.75
14-09-18,11443.5,11523.25,11430.55,11515.2
12-09-18,11340.1,11380.75,11250.2,11369.9
11-09-18,11476.85,11479.4,11274,11287.5
10-09-18,11570.25,11573,11427.3,11438.1
07-09-18,11558.25,11603,11484.4,11589.1
06-09-18,11514.15,11562.25,11436.05,11536.9
05-09-18,11514.85,11542.65,11393.85,11476.95
04-09-18,11598.75,11602.55,11496.85,11520.3
03-09-18,11751.8,11751.8,11567.4,11582.35
31-08-18,11675.85,11727.65,11640.1,11680.5
30-08-18,11694.75,11698.8,11639.7,11676.8
29-08-18,11744.95,11753.2,11678.85,11691.9
28-08-18,11731.95,11760.2,11710.5,11738.5
27-08-18,11605.85,11700.95,11595.6,11691.95
24-08-18,11566.6,11604.6,11532,11557.1
23-08-18,11620.7,11620.7,11546.7,11582.75
21-08-18,11576.2,11581.75,11539.6,11570.9
20-08-18,11502.1,11565.3,11499.65,11551.75
17-08-18,11437.15,11486.45,11431.8,11470.75
16-08-18,11397.15,11449.85,11366.25,11385.05
14-08-18,11381.7,11452.45,11370.8,11435.1
13-08-18,11369.6,11406.3,11340.3,11355.75
10-08-18,11474.95,11478.75,11419.65,11429.5
09-08-18,11493.25,11495.2,11454.1,11470.7
08-08-18,11412.5,11459.95,11379.3,11450
07-08-18,11423.15,11428.95,11359.7,11389.45
06-08-18,11401.5,11427.65,11370.6,11387.1
03-08-18,11297.8,11368,11294.55,11360.8
02-08-18,11328.9,11328.9,11234.95,11244.7
01-08-18,11359.8,11390.55,11313.55,11346.2
31-07-18,11311.05,11366,11267.75,11356.5
30-07-18,11296.65,11328.1,11261.45,11319.55
27-07-18,11232.75,11283.4,11210.25,11278.35
26-07-18,11132.95,11185.85,11125.7,11167.3
25-07-18,11148.4,11157.15,11113.25,11132
24-07-18,11109,11143.4,11092.5,11134.3
23-07-18,11019.85,11093.4,11010.95,11084.75
20-07-18,10963.5,11030.25,10946.2,11010.2
19-07-18,10999.5,11006.5,10935.45,10957.1
18-07-18,11060.2,11076.2,10956.3,10980.45
17-07-18,10939.65,11018.5,10925.6,11008.05
16-07-18,11018.95,11019.5,10926.25,10936.85
13-07-18,11056.9,11071.35,10999.75,11018.9
12-07-18,11006.95,11078.3,10999.65,11023.2
11-07-18,10956.4,10976.65,10923,10948.3
10-07-18,10902.75,10956.9,10876.65,10947.25
09-07-18,10838.3,10860.35,10807.15,10852.9
06-07-18,10744.15,10816.35,10735.05,10772.65
05-07-18,10786.05,10786.05,10726.25,10749.75
04-07-18,10715,10777.15,10677.75,10769.9
03-07-18,10668.6,10713.3,10630.25,10699.9
02-07-18,10732.35,10736.15,10604.65,10657.3
29-06-18,10612.85,10723.05,10612.35,10714.3
28-06-18,10660.8,10674.2,10557.7,10589.1
27-06-18,10785.5,10785.5,10652.4,10671.4
26-06-18,10742.7,10805.25,10732.55,10769.15
25-06-18,10822.9,10831.05,10753.05,10762.45
22-06-18,10742.7,10837,10710.45,10821.85
21-06-18,10808.45,10809.6,10725.9,10741.1
20-06-18,10734.65,10781.8,10724.05,10772.05
19-06-18,10789.45,10789.45,10701.2,10710.45
18-06-18,10830.2,10830.2,10787.35,10799.85
15-06-18,10808.65,10834,10755.4,10817.7
14-06-18,10832.9,10833.7,10773.55,10808.05
13-06-18,10887.5,10893.25,10842.65,10856.7
12-06-18,10816.15,10856.55,10789.4,10842.85
11-06-18,10781.85,10850.55,10777.05,10786.95
08-06-18,10736.4,10779.45,10709.05,10767.65
07-06-18,10722.6,10818,10722.6,10768.35
06-06-18,10603.45,10698.35,10587.5,10684.65
05-06-18,10630.7,10633.15,10550.9,10593.15
04-06-18,10765.95,10770.3,10618.35,10628.5
01-06-18,10738.45,10764.75,10681.5,10696.2
31-05-18,10670.1,10763.8,10620.4,10736.15
30-05-18,10579,10648.7,10558.45,10614.35
29-05-18,10689.4,10717.25,10616.1,10633.3
28-05-18,10648.35,10709.8,10640.55,10688.65
25-05-18,10533.05,10628.05,10524,10605.15
24-05-18,10464.85,10535.15,10419.8,10513.85
23-05-18,10521.1,10533.55,10417.8,10430.35
22-05-18,10518.45,10558.6,10490.55,10536.7
21-05-18,10616.7,10621.7,10505.8,10516.7
18-05-18,10671.85,10674.95,10589.1,10596.4
17-05-18,10775.6,10777.25,10664.5,10682.7
16-05-18,10751.95,10790.45,10699.7,10741.1
15-05-18,10812.6,10929.2,10781.4,10801.85
14-05-18,10815.15,10834.85,10774.75,10806.6
11-05-18,10741.95,10812.05,10724.45,10806.5
10-05-18,10779.65,10785.55,10705,10716.55
09-05-18,10693.35,10766.25,10689.85,10741.7
08-05-18,10757.9,10758.55,10689.4,10717.8
07-05-18,10653.15,10725.65,10635.65,10715.5
04-05-18,10700.45,10700.45,10601.6,10618.25
03-05-18,10720.15,10720.6,10647.45,10679.65
02-05-18,10783.85,10784.65,10689.8,10718.05
30-04-18,10705.75,10759,10704.6,10739.35
27-04-18,10651.65,10719.8,10647.55,10692.3
26-04-18,10586.5,10628.4,10559.65,10617.8
25-04-18,10612.4,10612.6,10536.45,10570.55
24-04-18,10578.1,10636.8,10569,10614.35
23-04-18,10592.8,10638.35,10514.95,10584.7
20-04-18,10560.35,10582.35,10527.45,10564.05
19-04-18,10563.65,10572.2,10546.2,10565.3
18-04-18,10578.9,10594.2,10509.7,10526.2
17-04-18,10557.3,10560.45,10495.65,10548.7
16-04-18,10398.3,10540.15,10396.35,10528.35
13-04-18,10495.3,10519.9,10451.45,10480.6
12-04-18,10410.65,10469.9,10395.25,10458.65
11-04-18,10428.15,10428.15,10355.6,10417.15
10-04-18,10412.9,10424.85,10381.5,10402.25
09-04-18,10333.7,10397.7,10328.5,10379.35
06-04-18,10322.75,10350.45,10290.85,10331.6
05-04-18,10228.45,10331.8,10227.45,10325.15
04-04-18,10274.6,10279.85,10111.3,10128.4
03-04-18,10186.85,10255.35,10171.05,10245
02-04-18,10151.65,10220.1,10127.75,10211.8
28-03-18,10143.6,10158.35,10096.9,10113.7
27-03-18,10188,10207.9,10139.65,10184.15
26-03-18,9989.15,10143.5,9958.55,10130.65
23-03-18,9968.8,10027.7,9951.9,9998.05
22-03-18,10167.5,10207.85,10105.4,10114.75
21-03-18,10181.95,10227.3,10132.95,10155.25
20-03-18,10051.55,10155.65,10049.1,10124.35
19-03-18,10215.35,10224.55,10075.3,10094.25
16-03-18,10345.15,10346.3,10180.25,10195.15
15-03-18,10405.45,10420,10346.2,10360.15
14-03-18,10393.05,10420.35,10336.3,10410.9
13-03-18,10389.5,10478.6,10377.85,10426.85
12-03-18,10301.6,10433.65,10295.45,10421.4
09-03-18,10271.3,10296.7,10211.9,10226.85
08-03-18,10216.25,10270.35,10146.4,10242.65
07-03-18,10232.95,10243.35,10141.55,10154.2
06-03-18,10420.5,10441.35,10215.9,10249.25
05-03-18,10428.3,10428.7,10323.9,10358.85
01-03-18,10479.95,10525.5,10447.15,10458.35
28-02-18,10488.95,10535.5,10461.55,10492.85
27-02-18,10615.2,10631.65,10537.25,10554.3
26-02-18,10526.55,10592.95,10520.2,10582.6
23-02-18,10408.1,10499.1,10396.65,10491.05
22-02-18,10354.35,10397.55,10340.65,10382.7
21-02-18,10426,10426.1,10349.6,10397.45
20-02-18,10391,10429.35,10347.65,10360.4
19-02-18,10488.9,10489.35,10302.75,10378.4
16-02-18,10596.2,10612.9,10434.05,10452.3
15-02-18,10537.9,10618.1,10511.05,10545.5
14-02-18,10585.75,10590.55,10456.65,10500.9
12-02-18,10518.2,10555.5,10485.4,10539.75
09-02-18,10416.5,10480.2,10398.2,10454.95
08-02-18,10518.5,10637.8,10479.55,10576.85
07-02-18,10607.2,10614,10446.4,10476.7
06-02-18,10295.15,10594.15,10276.3,10498.25
05-02-18,10604.3,10702.75,10586.8,10666.55
02-02-18,10938.2,10954.95,10736.1,10760.6
01-02-18,11044.55,11117.35,10878.8,11016.9
31-01-18,11018.8,11058.5,10979.3,11027.7
30-01-18,11120.85,11121.1,11033.9,11049.65
29-01-18,11079.35,11171.55,11075.95,11130.4
25-01-18,11095.6,11095.6,11009.2,11069.65
24-01-18,11069.35,11110.1,11046.15,11086
23-01-18,10997.4,11092.9,10994.55,11083.7
22-01-18,10883.2,10975.1,10881.4,10966.2
19-01-18,10829.2,10906.85,10793.9,10894.7
18-01-18,10873.4,10887.5,10782.4,10817
17-01-18,10702.45,10803,10666.75,10788.55
16-01-18,10761.5,10762.35,10687.85,10700.45
15-01-18,10718.5,10782.65,10713.8,10741.55
12-01-18,10682.55,10690.4,10597.1,10681.25
11-01-18,10637.05,10664.6,10612.35,10651.2
10-01-18,10652.05,10655.5,10592.7,10632.2
09-01-18,10645.1,10659.15,10603.6,10637
08-01-18,10591.7,10631.2,10588.55,10623.6
05-01-18,10534.25,10566.1,10520.1,10558.85
04-01-18,10469.4,10513,10441.45,10504.8
03-01-18,10482.65,10503.6,10429.55,10443.2
02-01-18,10477.55,10495.2,10404.65,10442.2
01-01-18,10531.7,10537.85,10423.1,10435.55
